571997,"(2221265, 0.6741791)","(5381231, 0.6420053)","(1630717, 0.6237118)","(737528, 0.6758634)","(970781, 0.61721396)"
901543,"(7863175, 0.7743714)","(3784158, 0.73223484)","(3701335, 0.7558951)","(326766, 0.77781093)","(5708469, 0.75667834)"
2919,"(3149927, 0.61043847)","(148350, 0.6225759)","(4717500, 0.61165965)","(4270341, 0.6004388)","(1509148, 0.5912621)"
940947,"(4106303, 0.4782806)","(3305007, 0.51819336)","(4523699, 0.47854775)","(5272228, 0.46187097)","(4808173, 0.4646067)"
716584,"(366647, 0.5557116)","(4138803, 0.53612804)","(1357890, 0.5292174)","(5977696, 0.5062746)","(6631990, 0.53515327)"
451151,"(5910457, 0.6861977)","(8415146, 0.7033629)","(811853, 0.6856083)","(867631, 0.6978902)","(1163391, 0.69435763)"
25403,"(242666, 0.5314863)","(138544, 0.53293693)","(7017778, 0.52940774)","(2102544, 0.5913105)","(2541391, 0.61580133)"
451784,"(610507, 0.5474058)","(1455982, 0.54412997)","(793463, 0.5476388)","(7383467, 0.5451968)","(6340328, 0.5789608)"
537437,"(6284514, 0.6424716)","(2142119, 0.6231785)","(5598928, 0.6217138)","(1986840, 0.67091584)","(4833283, 0.66745555)"
1020854,"(5397676, 0.67980564)","(5165358, 0.6411551)","(322007, 0.6482844)","(5587016, 0.64344746)","(3492824, 0.6421654)"
989325,"(242666, 0.55228835)","(7017778, 0.55294114)","(6397551, 0.55819273)","(2205830, 0.53531086)","(5382142, 0.5236212)"
679826,"(6927405, 0.6228069)","(8052803, 0.5950521)","(5885466, 0.59424484)","(663535, 0.6082082)","(2524276, 0.6147021)"
1138765,"(7071776, 0.42617917)","(231736, 0.42292148)","(1263035, 0.42835748)","(2885240, 0.44092673)","(916783, 0.43027204)"
1050237,"(4684811, 0.59152645)","(6297380, 0.57575667)","(5791960, 0.6102892)","(4441496, 0.5759552)","(2497228, 0.60849386)"
570125,"(3828091, 0.58464015)","(6193280, 0.57383215)","(2878569, 0.6320271)","(1215982, 0.60984707)","(1920137, 0.65165377)"
797623,"(338789, 0.5659524)","(5059361, 0.63426137)","(781145, 0.600032)","(454090, 0.6152643)","(1920137, 0.5642692)"
740833,"(3407865, 0.5967414)","(190671, 0.57686424)","(5059361, 0.61115134)","(781145, 0.6078799)","(6516883, 0.56834245)"
412693,"(6297264, 0.5458795)","(2476075, 0.5419171)","(476995, 0.56286633)","(4485076, 0.5602809)","(5724058, 0.54152477)"
484906,"(6162912, 0.6856983)","(4863350, 0.57321227)","(880944, 0.5218273)","(2063839, 0.54413927)","(4744620, 0.5344864)"
99292,"(2044071, 0.49612075)","(338024, 0.586721)","(1920137, 0.46771726)","(3587138, 0.4677041)","(6767632, 0.48010916)"
987725,"(6927405, 0.5432055)","(4083034, 0.5376361)","(242666, 0.57814693)","(869674, 0.53575796)","(5964484, 0.5516232)"
521522,"(4724446, 0.58872277)","(3352992, 0.5249742)","(1375777, 0.522539)","(1330444, 0.5736468)","(2102544, 0.6346366)"
533045,"(1088620, 0.5587038)","(2702856, 0.5523783)","(3500683, 0.59394115)","(3801324, 0.5522685)","(409002, 0.57362485)"
739072,"(5059361, 0.61441636)","(781145, 0.5822094)","(190671, 0.5641163)","(6927405, 0.5885272)","(6516883, 0.6088362)"
393682,"(190671, 0.71334034)","(5059361, 0.6221366)","(7055632, 0.6227828)","(5977696, 0.6191577)","(6516883, 0.6481108)"
338991,"(6752581, 0.62933433)","(1282256, 0.68473136)","(387250, 0.6652307)","(5040444, 0.6074276)","(454090, 0.66426784)"
54925,"(6406478, 0.5814614)","(638697, 0.6585164)","(6911875, 0.6310787)","(8795843, 0.6839429)","(1781384, 0.591333)"
80016,"(246572, 0.6865389)","(857093, 0.66096264)","(6028601, 0.67326725)","(933886, 0.6622721)","(2239411, 0.6748955)"
924838,"(3265300, 0.6240002)","(4597859, 0.63723135)","(6058734, 0.64022326)","(5804847, 0.6232403)","(2044071, 0.6759726)"
565734,"(3961685, 0.6424415)","(4114220, 0.58792835)","(650882, 0.55964684)","(531244, 0.5350545)","(173451, 0.5387085)"
815707,"(190671, 0.45123196)","(3961685, 0.5348219)","(5059361, 0.47042698)","(4114220, 0.4670184)","(5964484, 0.452813)"
779277,"(5872373, 0.513563)","(2883115, 0.5293027)","(6569461, 0.55233485)","(1818281, 0.5116359)","(1409403, 0.5283265)"
778795,"(2790556, 0.49521795)","(5300612, 0.57836723)","(4284494, 0.49117124)","(1330444, 0.56695664)","(3087295, 0.48881423)"
646066,"(190671, 0.66943)","(7055632, 0.6166795)","(769642, 0.6166121)","(4101033, 0.5877247)","(2205830, 0.6219963)"
696796,"(2878569, 0.6828629)","(3500683, 0.56817377)","(2559833, 0.6163394)","(5059361, 0.5602314)","(769642, 0.572734)"
1172156,"(5228139, 0.7045189)","(6827600, 0.6866561)","(952942, 0.68505406)","(6948696, 0.6894933)","(4925562, 0.693672)"
502781,"(4474470, 0.57612884)","(178600, 0.5802294)","(3624592, 0.57640666)","(5454490, 0.5841594)","(2743269, 0.59237725)"
152278,"(2256567, 0.63505137)","(1943900, 0.6511125)","(4186104, 0.6674588)","(7837375, 0.6901301)","(8440126, 0.6291468)"
775060,"(2541391, 0.5383462)","(5059361, 0.51647544)","(6927405, 0.6037872)","(6516883, 0.5488503)","(869674, 0.51775765)"
820139,"(4399158, 0.5569575)","(6406478, 0.53282845)","(3436967, 0.5325975)","(216942, 0.5967039)","(4724446, 0.5496258)"
697256,"(650882, 0.56217927)","(3443430, 0.47987923)","(3961685, 0.50018215)","(5868027, 0.51824296)","(1925352, 0.59724855)"
313188,"(2462461, 0.7039121)","(4175146, 0.70994604)","(5469199, 0.6787905)","(1799728, 0.68745005)","(2391194, 0.66987795)"
805743,"(2240450, 0.7320856)","(3518032, 0.68338585)","(5129465, 0.71539557)","(3283611, 0.6852906)","(4462803, 0.67838943)"
927690,"(1492173, 0.5766696)","(120401, 0.57867545)","(5974210, 0.572542)","(7224307, 0.60035443)","(216942, 0.57186115)"
961521,"(3569797, 0.63605773)","(2630953, 0.5849847)","(3462891, 0.5854651)","(4158969, 0.6012354)","(1116202, 0.61970645)"
678231,"(1729692, 0.5792407)","(1176399, 0.5382863)","(5183923, 0.5378462)","(5832929, 0.5381292)","(1992873, 0.53648186)"
647951,"(2205830, 0.59694475)","(677946, 0.5691435)","(542229, 0.5648093)","(8795843, 0.5458479)","(492197, 0.56243336)"
645640,"(6516883, 0.6266513)","(781145, 0.6207821)","(2574616, 0.5891799)","(2686269, 0.58888316)","(5040444, 0.585134)"
153419,"(5232548, 0.64922965)","(2883115, 0.63815475)","(6867197, 0.66538125)","(652271, 0.6150925)","(2237378, 0.60403615)"
44084,"(888409, 0.6296823)","(1723625, 0.6553726)","(2095669, 0.609655)","(1220339, 0.6240295)","(1916135, 0.610245)"
185133,"(3379764, 0.5765105)","(5974210, 0.5819466)","(7224307, 0.5751986)","(5872756, 0.57263136)","(216942, 0.61173284)"
114369,"(5059361, 0.5140066)","(5868027, 0.52352935)","(1969416, 0.5368706)","(1607490, 0.54342806)","(3342085, 0.5387261)"
952801,"(6608018, 0.5283336)","(3026702, 0.52867436)","(515797, 0.51856416)","(2517914, 0.5106157)","(4546633, 0.5124943)"
630138,"(6927405, 0.53473294)","(5977696, 0.55219495)","(6516883, 0.5340401)","(781145, 0.56532705)","(7529045, 0.5448878)"
522905,"(1770532, 0.7283728)","(4921992, 0.6821113)","(1200431, 0.6959801)","(1098052, 0.6846063)","(6749313, 0.6779685)"
199085,"(4405261, 0.7442417)","(5024694, 0.7001891)","(6070886, 0.7044761)","(3365933, 0.72002834)","(5289784, 0.7090614)"
989470,"(5964484, 0.51947397)","(6008311, 0.48492113)","(8795843, 0.4995402)","(5750821, 0.50133085)","(677946, 0.487313)"
498022,"(2475138, 0.5207205)","(6288184, 0.54486245)","(1501371, 0.5256426)","(919988, 0.5213151)","(6797850, 0.52921665)"
14395,"(1159545, 0.51128)","(4101033, 0.55200666)","(4399158, 0.5197048)","(769642, 0.5326822)","(3624592, 0.5307789)"
178997,"(2745790, 0.6237308)","(2161608, 0.6950984)","(6516883, 0.6967174)","(6927405, 0.61723316)","(2574616, 0.6579541)"
143304,"(4630427, 0.55884916)","(1718082, 0.50643444)","(4954368, 0.5092058)","(4187926, 0.53131676)","(283327, 0.5423162)"
650395,"(5081554, 0.57759595)","(1464800, 0.57814336)","(5059361, 0.57276225)","(5977696, 0.57863504)","(5234894, 0.5736437)"
286690,"(2790556, 0.547842)","(2761577, 0.49515694)","(5985568, 0.48343486)","(2102544, 0.50669235)","(6061947, 0.47140306)"
604565,"(2102544, 0.56072783)","(6867197, 0.5736146)","(3220851, 0.5608018)","(1818281, 0.59031343)","(216942, 0.56969464)"
1143842,"(856341, 0.59951496)","(735608, 0.6658442)","(724538, 0.6062947)","(867631, 0.58118075)","(7061308, 0.62461615)"
33351,"(5155602, 0.61947083)","(1184137, 0.6218177)","(7020298, 0.578851)","(2274718, 0.5803921)","(3685047, 0.57950735)"
770631,"(8207229, 0.58880705)","(3176987, 0.6104963)","(3057916, 0.5803768)","(1179207, 0.62200737)","(3155260, 0.59772277)"
7458,"(6185364, 0.67860854)","(4781868, 0.58807874)","(4995432, 0.60108936)","(3451269, 0.62342495)","(2751961, 0.61074495)"
840086,"(3259870, 0.6458597)","(1052232, 0.6712349)","(4141702, 0.6399821)","(696761, 0.6449658)","(4694330, 0.6444856)"
1066112,"(6941663, 0.6611521)","(790895, 0.6838852)","(1959114, 0.67276204)","(3190502, 0.6387944)","(7022717, 0.6754524)"
386281,"(3365332, 0.59746623)","(6095398, 0.6031758)","(190671, 0.60178435)","(718114, 0.60680395)","(4894427, 0.60437715)"
744051,"(2130928, 0.5624577)","(5742913, 0.5592162)","(2251909, 0.5666301)","(4448786, 0.5545516)","(2192283, 0.62697303)"
171859,"(5832929, 0.72783357)","(4533760, 0.65187466)","(505048, 0.6656226)","(1399823, 0.6880493)","(1992873, 0.65566754)"
1037359,"(4600379, 0.47790384)","(4083034, 0.54702765)","(6269178, 0.46903238)","(6155842, 0.5176125)","(1525476, 0.48270828)"
472804,"(1361059, 0.63039255)","(6911875, 0.66339415)","(8795843, 0.69666356)","(5695595, 0.64541495)","(638697, 0.7578018)"
100289,"(3539102, 0.6302902)","(1275472, 0.62498975)","(1634432, 0.6026764)","(2161608, 0.6299075)","(150000, 0.6671067)"
858627,"(8795843, 0.6225107)","(5059361, 0.5556838)","(190671, 0.5247323)","(409002, 0.5291079)","(216942, 0.5185247)"
734387,"(1519542, 0.53229594)","(2161608, 0.53743804)","(6927405, 0.56202865)","(6516883, 0.5499551)","(3538693, 0.5335727)"
104394,"(1467402, 0.730824)","(1799728, 0.7134136)","(2630391, 0.7283063)","(2391194, 0.71613765)","(5469199, 0.7173594)"
949281,"(6516883, 0.72809017)","(4047753, 0.5750398)","(6927405, 0.56315607)","(5913857, 0.58954114)","(2574616, 0.5712754)"
119558,"(5059361, 0.51909226)","(2172249, 0.50221765)","(6927405, 0.5291259)","(869674, 0.535898)","(2205830, 0.5197321)"
170808,"(5024694, 0.744925)","(1514918, 0.6943053)","(695587, 0.6908642)","(1566602, 0.7156211)","(5289784, 0.715284)"
260744,"(1264542, 0.62194943)","(1078472, 0.5817548)","(532674, 0.54165226)","(3565130, 0.53516626)","(290511, 0.5467841)"
985530,"(4821517, 0.55683315)","(5026001, 0.54472375)","(4829906, 0.532611)","(619469, 0.58543646)","(6269178, 0.5404333)"
133411,"(630810, 0.6706282)","(6927405, 0.6580487)","(6516883, 0.6831405)","(5040444, 0.61733335)","(2686269, 0.65572226)"
752251,"(2541391, 0.55016994)","(6927405, 0.59430826)","(2205830, 0.55869925)","(869674, 0.55838245)","(242666, 0.590834)"
251499,"(6533309, 0.6699805)","(1500986, 0.62349784)","(5681799, 0.693135)","(1663637, 0.62708807)","(6998784, 0.62850344)"
269918,"(1805365, 0.67937803)","(5543268, 0.6816252)","(6809504, 0.66708255)","(6134432, 0.67252153)","(6772778, 0.6799599)"
400559,"(3500683, 0.6728389)","(7952930, 0.64516723)","(5069042, 0.6386771)","(4952483, 0.6218871)","(880451, 0.6281256)"
1167699,"(6070895, 0.6345085)","(6126073, 0.6516098)","(3187231, 0.61883354)","(6347031, 0.65934)","(3248685, 0.63599074)"
1034965,"(3108642, 0.54678726)","(2093133, 0.52309537)","(2541391, 0.5069132)","(3585651, 0.5452833)","(2858824, 0.5218665)"
330378,"(6288184, 0.45968413)","(6105910, 0.45309427)","(4920263, 0.49134502)","(4175927, 0.51074636)","(2004597, 0.4653384)"
749845,"(6927405, 0.60844064)","(6516883, 0.5953359)","(242666, 0.5741461)","(2205830, 0.5696028)","(869674, 0.6149337)"
162401,"(167947, 0.5852918)","(3238106, 0.58438206)","(1079502, 0.5663067)","(1024094, 0.56226736)","(5695595, 0.5862147)"
1171878,"(190671, 0.5371628)","(5059361, 0.5508974)","(4284494, 0.5627774)","(2172249, 0.54756147)","(5300612, 0.569962)"
188366,"(6350694, 0.5448623)","(6037253, 0.5620656)","(1279648, 0.5240261)","(5868027, 0.5748334)","(2192283, 0.53971577)"
273648,"(6503852, 0.6249981)","(3815278, 0.6881638)","(2636849, 0.6297904)","(6129076, 0.6221091)","(1500986, 0.6360319)"
675734,"(6927405, 0.60353374)","(781145, 0.5356269)","(5977696, 0.546648)","(6516883, 0.6036217)","(5916560, 0.5410777)"
725466,"(2878569, 0.58070636)","(6927405, 0.5704973)","(6516883, 0.5729005)","(5977696, 0.55655324)","(1435180, 0.58944404)"
562250,"(2574616, 0.6222087)","(190671, 0.66028076)","(2205830, 0.6645551)","(6516883, 0.6310858)","(2686269, 0.6052915)"
684618,"(6865759, 0.6124099)","(289938, 0.5923307)","(8021104, 0.58431685)","(5776158, 0.58872646)","(3652700, 0.5928968)"
876727,"(190671, 0.5714474)","(7055632, 0.5670483)","(6927405, 0.5989269)","(6008311, 0.56224173)","(2205830, 0.5942654)"
1177772,"(6878877, 0.5945232)","(7734737, 0.58051395)","(4101033, 0.5655834)","(2559833, 0.56460965)","(7529045, 0.5847981)"
1055346,"(4083034, 0.49384028)","(6927405, 0.46639162)","(6516883, 0.459734)","(2574616, 0.4894548)","(409551, 0.47819427)"
623677,"(5792209, 0.53678626)","(1077909, 0.5172652)","(4247054, 0.5962493)","(1561435, 0.62754864)","(4953537, 0.51445514)"
264076,"(3797431, 0.52535063)","(1975465, 0.5316598)","(4119237, 0.51612765)","(779563, 0.549793)","(5851264, 0.5044036)"
139156,"(6927405, 0.7198219)","(630810, 0.6383039)","(6516883, 0.7351994)","(2574616, 0.65596175)","(2686269, 0.66315854)"
414653,"(1354706, 0.61807823)","(1907291, 0.6082723)","(2684533, 0.65641856)","(5159247, 0.61281884)","(1302500, 0.6123163)"
781885,"(6927405, 0.5952676)","(492197, 0.5618075)","(2450169, 0.5649835)","(242666, 0.5575346)","(2205830, 0.5754589)"
1076938,"(6391786, 0.5081818)","(3901230, 0.5131804)","(1802347, 0.54190624)","(1149105, 0.47914392)","(458751, 0.55039823)"
733275,"(1880685, 0.6589294)","(752321, 0.6403116)","(1992873, 0.6410479)","(6130491, 0.64005536)","(2353098, 0.69153285)"
947749,"(6840744, 0.5297897)","(3972708, 0.5303855)","(3586315, 0.5758053)","(4538311, 0.58441114)","(689869, 0.53629965)"
1077053,"(4186104, 0.6280858)","(2586776, 0.61225075)","(6199546, 0.60813785)","(5388547, 0.6135625)","(867631, 0.64162636)"
588347,"(6179037, 0.5718912)","(2931431, 0.59083474)","(419028, 0.5621486)","(2020169, 0.5637812)","(6994567, 0.56348485)"
1185300,"(5742836, 0.6153157)","(6929041, 0.6274704)","(4036942, 0.66076016)","(1435180, 0.6379466)","(1544476, 0.60828453)"
144705,"(1573147, 0.63751745)","(110592, 0.6444919)","(6839303, 0.6266481)","(4886811, 0.6552596)","(5319550, 0.626956)"
721657,"(190671, 0.5501305)","(6927405, 0.5992261)","(2686269, 0.5312915)","(6516883, 0.6053499)","(869674, 0.53619325)"
1151395,"(677946, 0.5419158)","(6397551, 0.54593015)","(492197, 0.5471355)","(3624592, 0.5439277)","(216942, 0.5541084)"
417132,"(915924, 0.5042281)","(6927405, 0.54902506)","(5977696, 0.53070515)","(4101033, 0.5113685)","(6516883, 0.5065919)"
751387,"(203468, 0.6378493)","(1542980, 0.6522399)","(1399106, 0.6323161)","(3914146, 0.6286068)","(966342, 0.6353954)"
630019,"(1020387, 0.63837487)","(1464800, 0.5961409)","(2559833, 0.60103834)","(2265087, 0.607952)","(5234894, 0.5803097)"
783204,"(6176032, 0.5278013)","(3041407, 0.5292351)","(3949604, 0.5050196)","(6196873, 0.5493239)","(541702, 0.48791105)"
884959,"(2534001, 0.612824)","(6948696, 0.5883317)","(3153983, 0.5973949)","(3251479, 0.6132802)","(6506083, 0.6027585)"
660796,"(2585160, 0.65872264)","(183607, 0.65572464)","(5516335, 0.66772485)","(2130928, 0.68690825)","(8096845, 0.673859)"
261340,"(4371635, 0.4948736)","(3135260, 0.5553746)","(3759566, 0.5175838)","(854638, 0.5036937)","(3208747, 0.55062914)"
568448,"(1853994, 0.68849874)","(569422, 0.63119733)","(3228040, 0.6697303)","(1457938, 0.63588464)","(1572303, 0.6509458)"
469119,"(7055632, 0.54695517)","(6927405, 0.6215014)","(677946, 0.54876244)","(6516883, 0.57994163)","(2205830, 0.54795074)"
33150,"(5958330, 0.594345)","(2573220, 0.616377)","(7734737, 0.6226083)","(6908167, 0.6369554)","(1649397, 0.5958195)"
114783,"(2574616, 0.6596837)","(3146622, 0.6728134)","(5341180, 0.6413758)","(1992873, 0.65373033)","(347258, 0.6364684)"
41571,"(8668476, 0.71606135)","(4597859, 0.6857053)","(4332161, 0.6654768)","(6222740, 0.6749677)","(2025487, 0.647472)"
27347,"(1330444, 0.60067105)","(190671, 0.4999256)","(6516883, 0.5256558)","(5059361, 0.574224)","(8795843, 0.51826)"
670542,"(2081615, 0.56704676)","(3624592, 0.59832644)","(4937640, 0.55690813)","(769642, 0.5933064)","(4101033, 0.5573621)"
956853,"(3414453, 0.6812853)","(6907150, 0.6393992)","(2189052, 0.61499405)","(3653010, 0.6367019)","(3905734, 0.61371017)"
578591,"(366647, 0.6048274)","(2093133, 0.6365528)","(781145, 0.61069447)","(880451, 0.6034097)","(4297315, 0.62867385)"
856372,"(2918120, 0.5040699)","(3305007, 0.47574425)","(3653010, 0.47246078)","(3590336, 0.4763171)","(1388086, 0.47578385)"
6361,"(900456, 0.70655084)","(4186104, 0.6763681)","(1264974, 0.6473948)","(7837375, 0.655187)","(867631, 0.66900194)"
1069776,"(2358218, 0.6884515)","(917544, 0.68152416)","(2073416, 0.83520275)","(863376, 0.73480403)","(3156778, 0.678753)"
1031157,"(2745790, 0.4977271)","(5964484, 0.49142808)","(2716834, 0.5008476)","(2172249, 0.49931115)","(869674, 0.5271469)"
793661,"(1464800, 0.56856275)","(197793, 0.563701)","(5968332, 0.5683563)","(1682396, 0.56893706)","(6960809, 0.5997068)"
473455,"(8148628, 0.6739857)","(5085879, 0.6760051)","(4756867, 0.67600036)","(3684567, 0.6834457)","(57430, 0.6706054)"
23499,"(402337, 0.66530436)","(5570357, 0.661579)","(4276264, 0.66898894)","(2353098, 0.6760041)","(963368, 0.6533829)"
774401,"(478518, 0.5009569)","(1006638, 0.57695746)","(2885240, 0.49288583)","(3795449, 0.48666474)","(3451269, 0.4932882)"
24362,"(371317, 0.6937096)","(6014428, 0.6517627)","(5838739, 0.6453063)","(7711304, 0.63172346)","(5784508, 0.65857106)"
497992,"(2893424, 0.6609047)","(1992873, 0.64403856)","(1176399, 0.6893983)","(436343, 0.7157027)","(2239411, 0.6805141)"
95429,"(5921777, 0.7161347)","(1092922, 0.7205061)","(3007766, 0.75992477)","(2239411, 0.720211)","(6869566, 0.71439165)"
917607,"(2693284, 0.6165532)","(4270582, 0.63884133)","(3034012, 0.64715695)","(4928976, 0.6262641)","(6134503, 0.6304629)"
548506,"(1098052, 0.622155)","(3190511, 0.627792)","(2887240, 0.6182827)","(196849, 0.6367746)","(3048405, 0.6062356)"
1035811,"(5964484, 0.45815665)","(6008311, 0.4731862)","(2237378, 0.46497476)","(2205830, 0.49407077)","(216942, 0.45406246)"
99438,"(1182452, 0.6754806)","(3539102, 0.68148434)","(4492857, 0.7186239)","(476995, 0.7163954)","(5571267, 0.6949272)"
509809,"(6927405, 0.7095483)","(6790327, 0.67779624)","(2574616, 0.6756171)","(1786115, 0.6403754)","(6130491, 0.6487514)"
29076,"(5524396, 0.59679395)","(3539102, 0.63005793)","(3154219, 0.6307369)","(5571267, 0.6025926)","(2647917, 0.6216898)"
261169,"(3632406, 0.560192)","(4187926, 0.56460536)","(3565130, 0.5667173)","(4451359, 0.5794374)","(5583514, 0.58246666)"
1060489,"(5332597, 0.63062155)","(330136, 0.6271775)","(314792, 0.6377877)","(215265, 0.64777803)","(2781405, 0.6384139)"
732275,"(6733656, 0.51667976)","(2123741, 0.51743174)","(1955866, 0.5295415)","(2472140, 0.5289866)","(5587016, 0.5757425)"
802321,"(5964484, 0.5543378)","(242666, 0.5308221)","(6927405, 0.532682)","(869674, 0.53676033)","(2205830, 0.54920167)"
295061,"(2761577, 0.5812283)","(4047753, 0.57339907)","(2890753, 0.54382366)","(6566526, 0.57842815)","(5628933, 0.55899256)"
426273,"(577817, 0.6439207)","(5927539, 0.6437728)","(5442718, 0.6320483)","(5352425, 0.63048285)","(592825, 0.63984764)"
510333,"(3826255, 0.58583283)","(1309042, 0.61456025)","(470225, 0.58851564)","(6108971, 0.6330719)","(4783458, 0.5925494)"
764449,"(242666, 0.5610814)","(190671, 0.5725126)","(492197, 0.5609039)","(2205830, 0.6026655)","(5964484, 0.5567858)"
534158,"(2460598, 0.584466)","(1940171, 0.58484954)","(1558234, 0.57051504)","(5887239, 0.6078279)","(1007164, 0.5813939)"
1001353,"(4445785, 0.58902526)","(3505543, 0.7075794)","(3917112, 0.64139676)","(454751, 0.5978231)","(2506590, 0.58491355)"
56285,"(3647730, 0.5730461)","(2685439, 0.57274544)","(459022, 0.6452688)","(2182354, 0.56866145)","(4175927, 0.5884116)"
245557,"(493350, 0.7661561)","(326766, 0.81139165)","(406389, 0.7699401)","(5708469, 0.78935254)","(3701335, 0.789267)"
153792,"(3901230, 0.63392735)","(2324355, 0.59689796)","(2356773, 0.605411)","(2626940, 0.5874034)","(1781785, 0.6060653)"
91700,"(4648344, 0.60837626)","(2869633, 0.5553847)","(5466090, 0.599792)","(6681672, 0.563907)","(3729482, 0.5477894)"
743491,"(6927405, 0.57857895)","(190671, 0.54780704)","(869674, 0.5460569)","(2205830, 0.57097125)","(6516883, 0.55710876)"
51556,"(5405554, 0.634505)","(5787251, 0.62182665)","(6830757, 0.62514794)","(5641578, 0.6498398)","(5466090, 0.64067566)"
335389,"(546189, 0.6069505)","(2552167, 0.57748675)","(4382380, 0.5869822)","(2869633, 0.58287066)","(2311157, 0.5928358)"
50648,"(6054920, 0.73326945)","(5281975, 0.75437593)","(5455110, 0.7400128)","(6707413, 0.73533803)","(1240841, 0.7513779)"
686231,"(605385, 0.57021254)","(210048, 0.64209497)","(3082149, 0.583091)","(6876090, 0.6274824)","(6310528, 0.5848997)"
855473,"(2834411, 0.5768579)","(7827299, 0.54350954)","(3156778, 0.6318214)","(5918249, 0.5820826)","(2858607, 0.5443057)"
81122,"(2328758, 0.7305192)","(5163089, 0.69439566)","(5222141, 0.70094836)","(2295254, 0.7012824)","(1637635, 0.6958319)"
252647,"(1528127, 0.60797036)","(1500986, 0.5945559)","(2702856, 0.5933916)","(5903821, 0.5984534)","(6211063, 0.5914107)"
561365,"(4445785, 0.5089588)","(166589, 0.501307)","(6211536, 0.54289675)","(728047, 0.52929324)","(5349743, 0.5010467)"
350817,"(2471879, 0.62958884)","(2996976, 0.6090944)","(3205636, 0.63149256)","(6166696, 0.6202331)","(2206616, 0.60161775)"
929451,"(7738487, 0.6888709)","(1302500, 0.64436424)","(6191182, 0.6446259)","(3052712, 0.6635169)","(6054920, 0.66563386)"
494771,"(717448, 0.65301085)","(6886949, 0.6132783)","(4620296, 0.67855215)","(332487, 0.59070253)","(5038113, 0.59132)"
189563,"(5934375, 0.5959033)","(2683543, 0.603404)","(2130928, 0.6149552)","(8096845, 0.64370656)","(2585160, 0.59572303)"
802410,"(2585160, 0.6276058)","(454090, 0.5128071)","(2513489, 0.50108224)","(2878569, 0.5629177)","(2534650, 0.53603214)"
719957,"(6927405, 0.6408)","(6516883, 0.7225392)","(2378820, 0.58995265)","(2574616, 0.6438242)","(6790327, 0.70635724)"
126047,"(1840326, 0.59777844)","(1572303, 0.5969703)","(7827299, 0.5847944)","(5571267, 0.56430614)","(2073416, 0.6098385)"
131616,"(2936466, 0.5675248)","(190671, 0.58741844)","(3407865, 0.544289)","(6086562, 0.54585934)","(409002, 0.56287223)"
50823,"(1849292, 0.6218183)","(5544116, 0.61841464)","(5726715, 0.6198256)","(212782, 0.64802396)","(4542051, 0.66662264)"
