1051009,8966,6683,4951,3297,1922
525578,7250,6834,6746,846,696
170212,9032,8966,8749,7728,6683
506060,9735,8099,7949,7707,6740
29939,9693,5899,4373,3120,1218
616315,9415,3153,2159,280,92
417463,5619,3807,3295,696,668
498993,7952,7915,4852,2249,1870
269619,8353,6691,4245,3935,1416
769753,6212,6164,5722,4131,3877
24876,6220,5619,3807,3341,668
809567,7559,2916,2392,2184,775
213262,8833,8173,7463,4912,1015
553929,9480,7269,2488,1895,861
808481,9016,7434,5636,4716,1498
651465,7444,6950,5851,5528,4228
6621,6928,6093,3765,2771,1627
709444,6220,3295,696,668,10
1163908,8647,8610,6441,6093,1264
565362,6928,3885,2938,2094,1501
822547,7957,7638,7395,6584,2770
654824,8745,5894,5299,1649,1369
130707,9497,7325,5532,1455,124
1180992,8981,8874,7061,5386,24
556836,4134,3403,3079,264,52
1171464,9234,4912,1834,1470,1010
1076812,8918,7236,3661,515,187
576432,7638,6380,4338,1330,159
301575,7907,7039,7036,5601,552
729957,7898,7500,3897,3323,2613
797235,9920,7289,4869,3323,1963
391836,7250,4438,846,696,10
222947,8966,8891,8750,5532,3200
880877,6868,6220,3695,2832,1380
563464,7484,7398,4667,926,302
779384,8681,6592,4096,370,367
332534,8157,7306,6394,5010,3897
207065,8237,6289,5345,5164,3551
57187,8317,7812,6613,6220,1967
755748,9428,9213,9108,3811,1967
940558,8446,7782,6119,4905,324
43842,9180,8806,8804,8213,7500
1177874,7445,6669,1458,851,420
204451,8769,8278,8108,6282,233
1059094,9439,8681,7982,4119,1183
941961,7643,7528,5897,5810,666
186192,6168,4350,3686,2114,748
3345,8742,7628,6354,5586,1240
421028,9106,6613,4623,696,10
282141,3231,1088,668,631,522
69522,5345,4442,3635,1248,753
981623,7669,7644,7500,7159,1387
923493,6772,6444,6250,5798,3757
532671,9757,8108,6259,3135,233
346467,6008,1967,671,666,659
1183306,6613,6220,3295,696,10
216287,8557,4818,3431,1269,111
158239,9327,7569,5285,2346,1232
61334,9591,4919,2639,2532,566
53141,7987,7219,5805,3627,203
636979,7812,6220,3341,2977,668
70137,9503,7753,7444,4706,3
848927,9134,6756,6459,2079,1864
291873,6953,4884,4066,2249,1878
196786,7838,7159,3886,1387,1064
1007813,7505,7057,1418,1143,493
1068539,6902,6685,5607,4497,2220
722902,9898,4180,3019,2403,2028
1144750,8262,4993,3086,2752,1090
198365,8140,7383,5403,4439,3459
89422,9367,9213,8754,5173,4474
69532,9884,7708,6624,3661,1383
249763,7623,7159,6463,4969,4449
524030,8218,5535,4387,3651,1320
870185,8035,7289,5736,5418,268
453442,9957,5846,2422,1738,1730
341485,9997,8569,3573,1462,1136
701267,9683,9388,7617,6377,3457
36435,7515,6993,3622,3104,1972
380520,8446,7966,6119,5263,3658
358999,7268,6576,4983,3874,3
39302,7827,6685,6528,6380,5619
533753,8741,6468,5396,4599,118
250749,8589,8026,7992,5370,1109
200879,8915,5265,2297,1895,606
1137404,6282,6259,4951,3135,233
1006132,5170,5115,4133,3152,2844
19914,9644,4884,4066,3687,3523
102449,9914,5795,3421,2228,2066
186379,9122,8915,5334,2661,2492
666984,9789,9079,5285,5051,690
568574,6615,5584,4672,2751,2478
402329,9080,2407,2343,1855,268
614217,8930,8199,7250,7159,1997
1166967,9106,7812,6220,696,10
253385,8786,6265,3807,668,236
655747,9354,6377,3457,1691,163
149789,9473,3341,1143,696,10
615492,9945,9094,6613,6220,3963
398412,6220,3200,2297,798,10
483395,9277,7123,6310,1386,1202
664964,9670,8519,6553,5705,4911
445409,6613,6220,2977,1776,10
539156,7352,5833,2945,1387,454
1177408,8221,5585,4130,2886,294
111707,8550,7361,6762,1813,1580
483810,8966,8891,5532,3795,124
940596,6981,6047,5134,641,377
345337,8323,7500,6685,5607,2993
717192,8099,7500,1997,920,589
133663,7298,6774,2744,1967,1183
1156654,7439,5787,5575,2920,2784
649044,9707,9529,3704,2047,1435
848702,9503,8108,7250,4928,10
636496,8647,7166,5407,5181,4450
564661,8075,7803,7763,4884,348
795480,9055,8139,6044,4323,2280
225058,7750,5810,5619,2715,693
611897,7812,5619,4623,696,10
64798,5988,5507,5225,4130,1498
571903,9613,7757,6834,4425,3693
1149718,9707,7992,7252,3665,802
107251,9816,7873,6773,6119,4164
413197,9192,7707,6759,5440,2883
243209,9683,6377,3457,2100,1663
630442,7250,6186,5492,3794,846
1028637,5012,4097,3609,3366,3231
605573,8286,6678,4612,4602,1375
122753,6613,6491,6008,47,10
874746,7837,7294,6468,5396,3145
1139457,9830,7648,5122,3944,2977
302318,6688,6525,5849,5606,1222
950281,8108,4916,4692,2292,1485
632287,7159,5959,1997,730,491
598706,5736,4623,696,668,10
453751,7643,5998,1895,696,666
1036226,5787,696,631,163,10
826555,8696,4852,1756,1519,846
875302,9106,6613,6220,2977,668
387286,9480,8215,7269,5998,5758
465974,9108,8317,5619,3295,631
639414,9473,6732,1889,900,589
636366,6906,5262,2971,2525,539
467969,7250,6133,2143,696,10
644027,7812,4869,4676,3106,1485
826686,8596,5032,4219,1843,227
723484,7046,6503,2236,365,227
377748,8811,7528,7465,2335,693
686417,9830,7648,7104,4030,2583
701343,9334,7352,4852,1519,1412
91415,9060,6397,5192,3822,200
363813,9899,4803,2147,792,725
410227,8938,7607,4218,2343,1895
306757,9596,7156,5535,3169,792
299715,6613,6220,1562,668,10
267798,8780,5607,4764,730,558
205385,8397,8010,7159,3886,1997
946332,9537,4096,3212,2706,2305
25409,7803,7289,5039,3515,1320
305636,7907,4067,3807,804,435
203070,7408,4761,3724,3072,1562
319885,7159,7114,6914,1997,454
896601,7837,7294,6468,5396,4599
681586,7257,7022,3532,1953,52
1153652,8408,6974,4335,3462,926
699113,5619,3807,853,696,668
381090,8709,4537,1435,1317,210
1169480,8233,5976,4002,3054,2519
301370,9994,7503,6711,5736,4474
500419,9904,7678,7528,7302,4689
593680,7517,6292,1967,977,693
477684,9334,7250,4623,2621,10
205250,7174,6755,6257,4183,3262
1042371,6198,5532,5034,4298,3103
510223,7643,6622,5893,3400,156
669921,7250,4623,846,696,10
978970,9695,3884,3730,2918,1854
205113,9830,7648,5386,2977,284
651528,9094,6613,1870,1562,10
876041,9830,7648,7104,3961,2977
944554,7317,4376,3021,2085,1135
1171161,6834,4991,2908,696,666
612267,9428,8450,6868,4884,4374
40105,7770,4745,4676,3028,1970
9024,8482,8103,4871,3782,1153
740778,6491,3958,3686,2114,195
918224,8245,3145,1561,1250,549
960593,9388,7278,1967,631,587
1155108,7812,6613,6220,1485,773
398840,7881,5606,4845,2093,3
1149663,9978,4852,3072,2977,323
50919,9473,5736,3724,2914,268
929341,7812,6613,5736,696,10
1166393,8781,8711,7835,5785,3661
264042,8446,7966,6931,3658,421
898519,7845,7595,3651,1320,62
328381,8812,7528,4991,4503,1818
576982,9871,9302,6051,4888,1625
749265,9373,7307,6914,6278,5295
467130,6577,4772,4398,3252,155
824416,9957,9685,8626,2582,13
1137205,7595,6822,3360,3355,62
573572,6302,5127,5032,3200,117
1181109,8173,6220,5787,1088,47
750006,9613,7732,3990,3693,700
997040,8744,6933,5961,5506,1061
259058,9904,9306,5401,631,552
249709,4409,4297,2807,2713,806
170450,9019,7444,7298,6963,1967
857083,8278,7837,7294,6170,2928
40436,5736,5173,3295,696,668
1054311,5853,5015,4871,1883,312
1174504,8446,7782,6613,6220,10
516912,6468,5396,4641,4452,3145
1078434,9732,9718,4983,2026,283
1069238,5146,5037,1967,1158,497
502744,8744,6685,6528,6380,4858
379862,9287,6099,5454,4291,1868
310900,7136,6874,5278,2471,1334
1185529,8099,6394,5619,3341,1997
682692,8745,5893,5168,2525,593
1072589,9957,9704,9216,7601,5232
254103,7357,5543,3362,287,135
366641,9222,6431,5619,631,163
1043711,7648,6902,5775,2977,1352
48934,9122,5265,4983,3307,294
968028,9497,5719,3655,227,113
396139,9957,8647,7531,2319,1334
1138665,7250,4623,696,668,10
1150737,8240,5833,5135,4034,3859
1011987,7614,7610,7603,3137,2223
575438,8446,7966,6931,3658,2240
437662,8108,7105,3328,2998,1569
68636,6330,4297,3248,1895,3
173800,8209,7879,4560,1687,817
191277,9683,7302,3767,2977,817
854557,7117,5564,5289,3876,1963
463148,8681,6592,2439,2250,367
701046,7289,4230,1365,1320,264
483716,9334,7812,4623,1485,696
138121,8786,5367,3861,412,236
134735,8026,7992,7498,7143,4476
296437,5554,4945,3653,2920,2157
474484,9497,9234,9148,8750,4954
647249,9835,8367,8220,2126,618
243870,8317,6220,5619,696,666
1041187,9047,7803,7289,1931,1320
147610,9106,7812,4843,1158,722
333415,9436,9277,8806,7500,1676
371012,9034,6500,5012,4221,3113
298707,7949,7389,4425,1813,1387
363782,7439,5998,3481,2784,2249
761120,7036,5704,4722,4560,906
441936,9693,7782,6773,6041,1963
969792,8317,6613,5173,3295,668
416551,9388,5619,3124,1967,1132
120533,9306,7843,5082,4689,1967
498274,9483,7015,6265,4511,4061
477080,8442,6227,5440,4617,4526
964919,7692,7278,7013,5314,3494
680868,7638,4476,2067,1828,328
996515,8609,4770,4557,2050,1890
255792,7623,7250,2143,1860,853
119793,8739,6941,1657,1064,537
1164782,9473,7302,5619,1967,659
176585,8696,4453,4034,1519,1387
562579,5977,5499,3577,2729,1839
336157,9497,5719,5151,4896,3655
429142,9282,4221,3273,3231,2977
680078,3609,3270,1249,1158,497
872145,9149,6409,5085,3623,824
81122,7505,7500,6328,6286,1670
886954,9733,3290,2814,2482,1833
1005800,6613,6220,3724,696,668
441882,8158,7226,6431,6343,4057
842844,5227,3692,1870,1248,1211
279359,8579,6546,6270,1895,1050
1179250,8614,7292,6409,6133,447
532900,8780,6990,5543,2295,730
227408,8859,7847,6729,6416,201
1044368,8745,5173,3267,1369,1218
314200,9933,7544,3309,1555,1069
129951,9106,6478,4846,2740,1262
766960,7782,6532,6119,4905,3048
477932,9473,6328,2914,1754,454
731159,8497,7250,3341,1895,210
16151,7844,7444,3532,2697,986
547803,9097,7030,6955,3071,1967
255662,7812,7289,3072,2343,1088
101053,9816,8446,7917,6119,1595
260331,5451,4264,3341,1967,1627
271662,9957,7199,2319,1554,39
757045,9428,6458,6112,5168,5082
871410,8602,6995,4394,3907,2669
855294,9106,7812,6613,6220,696
872911,9985,6940,4645,3669,2297
929493,8614,5803,5712,3689,1895
432561,9591,9529,7432,2047,1010
910317,5970,5846,5266,2312,1111
389707,5542,4670,3083,977,693
279791,9285,6220,5446,4740,666
1159803,9087,3038,845,168,21
443885,8739,8558,7117,6212,3274
246382,7678,6195,2901,1235,400
514789,7691,5793,3145,1298,10
751758,6729,6614,4766,4735,2470
137806,9482,6374,5648,3288,2808
12527,8874,7603,6822,3523,3137
207093,9097,7751,6859,5528,1967
641627,9830,9213,5619,3295,1967
473334,9670,6743,6553,5705,915
1159466,8317,5619,3295,696,668
557616,8369,7109,5031,4225,3730
967395,9695,9213,7812,5736,2056
546938,9563,8420,6461,2295,1741
147712,7709,6614,4766,4695,1136
619849,7644,7500,7261,7159,4831
699713,3117,3072,1963,1794,943
644536,8614,7040,2995,2542,1895
404694,9683,5178,3908,3203,400
258301,8750,7546,6940,5330,2297
622955,8178,6726,5535,3529,1153
720362,9672,7548,5552,1776,1177
1066982,7184,6911,2907,2576,1614
171566,7812,6613,3072,1562,1088
662001,9780,9744,6438,2194,1200
403561,8317,5619,3295,696,666
242943,6613,5619,1967,696,10
492522,6613,6220,5787,3072,497
585437,9255,6220,5012,3113,1963
184945,7482,7243,4947,4884,1567
603004,9649,5736,5173,3231,2190
1177695,5012,3113,3092,2925,2010
990828,9649,9213,8570,5173,937
1143845,7739,6093,5970,5266,1111
425520,9951,8685,4038,3416,3295
762831,5619,3295,696,668,10
268851,9106,6220,3295,2249,163
33067,9250,9106,7812,3811,3231
449829,6313,6096,4745,702,357
301123,6613,3295,696,668,10
81951,8802,3448,2010,1485,1423
600594,9306,6458,6312,5168,4119
965600,6249,4435,4057,552,79
377460,6836,6225,5352,3018,1504
837411,5787,5619,3295,696,668
1079511,9094,7040,1895,1204,671
779566,9785,9180,8065,2066,191
662012,7250,3257,1485,696,10
900574,6873,5998,3616,2542,1895
1046685,9143,7046,6503,5255,365
23260,7250,6220,1485,696,10
593916,7503,6220,5608,3072,1380
926668,8035,7289,4884,2343,268
1022170,6380,2570,1997,1739,1088
622845,9106,7812,1088,696,10
101731,9998,2224,1915,1512,692
614585,7250,6613,6220,696,10
969068,9349,9271,6210,1878,531
422005,8237,4623,4324,3399,10
804331,7117,5884,5388,4770,3274
1044928,5697,4398,4262,3421,86
349813,9165,4706,1666,944,441
61689,8550,7218,6366,3848,1813
4604,8035,7289,3360,2299,2153
408282,9265,5736,5173,1776,10
1149219,6694,5853,1541,1153,194
621489,6613,6220,1562,1485,10
361670,7763,7649,4884,1567,706
258183,9255,8570,7827,6220,1593
591203,8780,8086,7264,5959,5543
1062013,7812,7250,6220,696,10
44511,7590,6209,4412,3113,229
457018,8671,6438,5023,1680,1200
701353,9470,8702,7411,6728,5173
604744,6458,5403,5398,4006,2655
289000,7812,6220,5736,5173,668
747725,9718,5349,1256,847,11
702649,8199,6879,6463,5177,4969
976853,8780,5937,4792,2295,2174
767177,7812,3072,1963,1158,1088
318512,9699,7948,5243,4080,359
1163618,9305,8614,8489,2471,1950
541806,6613,6220,5173,668,10
981772,8624,5167,3395,1315,1195
515779,6490,4372,3070,2484,2010
967807,7117,5453,4860,3407,1410
645202,8540,7872,7183,6534,5656
1027557,9222,7873,5619,2337,1967
597353,7812,6220,696,668,10
299519,9388,8832,3695,696,659
427779,6613,5619,3295,696,10
644893,7707,6221,4425,3187,1756
23949,8625,7073,6690,6379,4318
929562,8007,5775,2277,1561,1386
714345,8708,8291,7296,944,441
52921,7250,5833,4852,3859,1485
39431,6356,5294,4450,3064,656
10656,7268,5401,2857,1153,3
838020,9841,9334,8985,1046,10
319286,7812,6220,3113,3072,2977
206912,7482,7289,2068,1088,268
637378,9268,8128,7260,4327,2431
196525,7812,5736,5173,3072,2456
305159,6259,4951,4896,1569,124
464580,8702,7919,6518,5173,2540
1016327,6902,5736,5285,3724,3113
612008,8459,8387,7250,3096,1997
706264,9529,9307,7432,5619,1062
168428,6612,5687,5158,3150,1812
1048952,5787,4645,1562,1088,198
39199,7298,7256,3324,1478,532
744291,9711,9222,7302,2423,1729
1169661,4304,3794,1997,1813,1046
786927,8891,6911,6503,4987,2236
376293,9238,5636,4495,4180,3998
1181715,7905,7280,4818,4794,2087
360595,7812,7250,4623,696,10
738672,8241,5479,4335,1177,637
541953,6995,4181,3117,1173,401
975103,6818,5855,5428,3446,3079
937756,9743,9470,7133,6103,5900
540008,6236,5664,3092,2158,937
70586,9922,9843,9349,2713,940
115802,4980,4059,2935,2354,1068
879793,6834,3990,3064,696,10
303306,8932,3649,1183,944,430
479507,6330,6073,4877,4551,2679
1156788,6291,5631,4637,3532,2358
339749,9439,9388,3124,693,587
376943,8387,6732,2785,589,454
66378,9452,9080,8100,5418,2601
467217,2506,2299,1776,1220,971
372806,9128,6220,3436,1963,779
473063,9094,6220,4740,1155,930
231667,9213,7597,5318,5017,2188
466716,7595,2343,2249,1320,268
252302,8413,3897,1143,1110,493
973838,9920,6914,6278,2967,2596
963378,9367,9303,8081,7278,2188
19662,9729,9473,9330,3558,2928
290914,9529,9307,8709,8475,1062
172067,7917,1967,1595,792,411
414043,7907,3807,3295,853,668
683638,7988,5717,3687,3523,3137
1046246,9316,6096,696,666,587
89631,9539,6220,5414,4896,604
121755,9563,7280,1741,719,111
686596,7827,5619,4645,3807,3341
688450,8700,7873,4052,2750,2188
441090,9235,8970,8430,2421,615
594812,9207,6911,4645,2850,2297
867938,6724,4324,3439,2930,2027
478064,7302,6613,6220,5446,696
1051715,7812,2343,1485,1088,10
937069,9460,7258,6995,4581,2079
923356,9830,8838,6096,5649,792
120301,8157,5010,3897,3117,943
439753,7864,6317,5543,5015,3221
100924,9143,8764,7050,5887,566
575367,9497,7325,5719,3063,1569
232088,4605,4461,3532,2094,1610
589776,9187,8497,4602,4547,3925
449458,9928,8192,4252,3006,389
266396,9945,8438,5832,1967,1963
390658,6613,5736,4645,696,10
788830,9238,7417,6579,6522,2571
741731,8503,4335,2246,742,221
1007765,9134,5334,2343,2153,1088
525242,9626,8512,6330,6073,2477
365545,6220,5736,4623,696,668
708532,9761,6819,5637,5414,4439
902940,8074,8056,7430,1408,583
839227,7503,5897,2837,1485,738
299695,4863,4706,1666,787,441
1163686,9285,6220,5446,4901,666
237081,9515,9017,8587,3687,3523
590418,7669,7261,4818,2556,1561
326261,7812,6613,6220,2977,668
540811,7827,5619,3295,696,668
966611,9030,8780,8674,2720,1035
617387,8317,6220,1967,668,666
1161619,9606,9276,7884,2421,848
327780,8317,6220,3295,2297,668
770678,9830,1967,696,375,10
826353,6613,5736,3295,696,10
651525,6394,2789,659,589,210
956489,8221,7153,1517,1435,802
668505,7648,3961,3070,1508,284
977629,4221,2837,1963,1240,696
725543,9830,5155,5083,1735,631
1168602,9046,5890,5634,1881,798
181836,9106,6220,3609,3072,10
995801,8768,7041,6805,5828,2318
684270,7373,5330,4951,4826,2853
917711,9835,9707,2386,1200,802
885967,9090,6550,3817,2801,1848
65739,7346,5661,5334,1808,935
668182,9080,8218,1567,1153,3
201556,9683,5619,3807,1326,659
597336,8450,7965,4758,2708,318
593301,9194,7001,1813,1046,879
129895,7812,6613,5446,5173,668
300625,8440,5155,3528,3390,1021
628841,9900,7303,4620,2850,747
82881,8165,4479,1042,774,313
107646,7119,6583,4222,2582,646
1063509,8379,6909,5387,5127,3081
679918,7643,7250,4623,696,10
640630,7302,6613,5619,5173,696
503147,9213,8317,5619,1967,668
585365,9491,7369,6397,5585,3822
371997,9334,6012,3421,3103,1813
171009,9830,6737,6213,5619,587
436209,9287,8565,7469,6106,798
87223,9958,8420,7717,6841,5345
111734,9106,7302,6220,696,668
47537,7475,6577,5480,2936,2065
254393,9898,5636,4180,2028,1498
389999,4812,2292,1679,961,886
893164,6487,5736,5173,2979,1372
721598,6472,6093,5550,1384,735
276141,6613,6220,696,668,10
882608,9938,8291,2752,1514,261
217080,9017,6306,4916,4852,2224
59236,8996,8417,7662,7385,5556
353204,9078,8988,6768,3840,1918
148816,9704,3315,908,137,29
571070,4852,1756,1519,1485,349
273386,7644,6990,6732,6394,696
65428,9876,8158,7934,6431,2542
1028262,8817,8400,5393,3944,3358
164006,8554,8301,5528,4047,47
735559,2854,2220,1790,1013,703
516360,7812,6220,3072,1088,668
213231,8497,7432,6638,1665,1177
1161517,9766,9557,3217,2257,158
1030982,9957,7748,7199,3758,964
728987,6820,6804,5441,3500,1676
211323,8446,7966,6119,5564,324
304955,5082,4400,3891,1026,765
693391,9277,5833,3859,2900,1676
417406,9725,8409,6369,5980,3589
116383,8218,4387,3874,2761,1320
124305,9819,9106,6220,4623,3724
819787,6175,4471,4449,1434,708
695963,7992,7252,6769,4540,2676
590794,5619,3295,696,668,10
103514,8587,7386,3990,3378,1160
276884,5201,5185,5152,3178,2854
852567,9819,9164,6122,2714,515
448597,5473,4829,4597,3668,2740
229770,8353,6223,5936,5293,1625
690624,9914,6841,5795,2981,1562
224648,9478,6990,6505,4969,2791
448639,9933,7544,1555,1520,1069
582304,8900,7388,7089,4367,2306
40039,9225,7013,6645,4893,3075
347331,8703,5736,4483,4474,2854
699391,6805,4818,3145,2332,2175
244014,7561,5813,2810,1937,581
843649,7803,7289,2343,1320,348
333910,9285,7812,6613,6220,5446
320572,8704,7000,6708,4057,543
269074,6745,5037,4974,1994,498
1181972,8114,6595,5027,4082,3104
270246,8079,6221,5291,4958,1051
265831,7174,5183,4819,4599,4183
729525,9409,7982,7528,7392,4154
1157629,9695,2485,1993,1888,587
963800,9076,7643,6711,2343,2249
409668,6953,4066,3038,2832,1878
909110,8237,7885,3635,1086,753
338937,9194,4363,4118,728,318
333359,9277,7500,3859,2899,1061
632214,9957,8679,1334,908,583
479356,9945,6990,6039,4546,1972
686919,9830,8619,7648,2977,1691
905992,7030,1663,696,668,666
8569,4827,4369,3603,2199,211
806737,7992,7498,7434,7143,902
799768,9957,5449,2319,1554,1457
872660,8780,7500,7159,7114,3178
1165662,9265,8317,5736,668,659
645515,9830,9213,9108,5619,4670
440580,6928,3885,2054,1372,662
761994,8359,8294,7503,3270,1058
242956,7250,4623,846,696,10
794757,9624,9165,6994,6127,2845
620941,7812,5736,1485,696,10
1045087,9207,7184,4154,2907,1844
769495,8107,5940,4180,3389,1110
1009273,9830,8433,7250,2977,1967
795505,9106,5736,4623,696,10
1043402,6685,4818,3931,1386,920
744545,6223,3935,3249,2598,1830
375746,8545,5948,5403,5316,1723
920454,8248,7670,4439,918,185
165877,9275,8535,5315,5146,348
431357,6505,4355,2981,2926,2861
724583,8408,6058,4067,804,721
314243,8852,3441,2593,1852,1664
25327,6519,5025,3785,735,106
752009,7812,7250,2224,696,10
89984,8554,7961,7015,2048,1881
985042,8258,5717,4571,3687,1924
466899,7644,5833,3859,3379,595
709226,7548,6330,3963,2257,1776
930250,9830,9473,7907,3807,3666
310127,4493,4450,4107,2523,2078
647800,8558,7117,7111,4921,1161
785179,9213,8237,5736,4762,3295
277346,7250,6773,5619,4991,2337
479307,7745,6096,5037,4302,2333
253142,9927,8310,6724,5213,3915
126225,9238,7417,4733,3998,2571
1180731,8158,7947,5725,5227,1650
535189,9753,9729,8073,6825,4047
1138833,9683,8408,4338,4067,761
19556,6348,5787,1963,1088,47
381647,6124,4818,4798,3793,1041
870634,9020,8741,7369,6397,5585
735174,8272,5970,2856,2395,1216
393150,7269,6079,3946,3290,910
933151,9334,9094,7250,696,10
364718,8941,7444,7160,5314,5263
380333,9809,8937,5130,1153,3
619051,8630,3776,2940,2744,766
814265,9213,8981,5736,5173,3666
67129,9804,7278,5319,4228,4119
501518,8863,7015,6745,5037,659
518221,6737,5791,4543,1898,1238
514834,7741,6953,2904,944,753
895558,9085,7224,6879,4488,3722
563162,7361,6711,5496,2536,1127
558436,7250,5970,4929,2621,10
